id,title_ja,title_kana,title_romaji,title_en,aliases,media_type,release_start,release_end,episode_count,runtime_min,series_id,season_number,genres,tags,target_demographic,setting,era,themes,original_type,original_title,original_author,original_artist,original_publisher,original_label,original_magazine,original_platform,animation_studio,co_animation_studio,animation_cooperation,production_name,production_committee,production_members,production_lead_company,planning,executive_producers,producers,animation_producers,line_producers,director,chief_director,series_composition,character_original_design,character_design,music,sound_director,staff,characters,opening_themes,ending_themes,insert_songs,music_production,soundtrack_label,broadcast_networks,broadcast_slots,streaming_services,film_distributor,theatrical_release_date,relations,episodes,episode_staff,awards,synopsis,image_url,official_url,official_x,official_youtube,official_other,external_ids,updated_at
A00000267,東京24区,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0e704aedcc1068a4751447672f716abb562823c9d5674d845faf32502d85ebdb,2026-09-12
A00000268,"Wake Up, Girls!",,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2068262c057454f8891e44b947f574ef78ab07b450dc61a1dc58e9f26c322102,2026-09-12
A00000269,その着せ替え人形は恋をする,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::dacb83ec1cdd87b2c64ca5f9208f734e38abd4f5a38006415e23f4485ca256f2,2026-09-12
A00000270,異世界美少女受肉おじさんと,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d71c4edd095632ed9b5963d2b3616f7d4884825095f1b3e570257c3208ff124d,2026-09-12
A00000271,怪人開発部の黒井津さん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4fbb8c0f110e0f55c75838e9f3eeb128ece76defd87a6252989f176e35c11911,2026-09-12
A00000272,佐々木と宮野,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f25c5de2b5675fbc4b89b72d9bd14010e6958b52cdf1eebf354196eb06f45981,2026-09-12
A00000273,昭和アホ草紙あかぬけ一番!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0e23c0a0727991b708a5010224d5f08626137d3d3c8a930756d4d703b66f0c55,2026-09-12
A00000274,雪ほどきし二藍,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4c7d0bee21debe3a2476d062f2a14eb44265a084abd6f0b6c8388290de84fede,2026-09-12
A00000275,異世界はスマートフォンとともに。2,,,,,TV,,,,,S8f94c8e20ad2cd39c3113211fd3fa6e40a5b60f79c859022e962103d8e8f247c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::90b81fe26c097f344921be9a1bea776b85ea3c259441c3474fcf0f2cc182b1cd,2026-09-12
A00000276,阿波連さんははかれない season2,,,,,TV,,,,,S21e09b8811322eee4b8ddd0a68b33f4415e19794e4167c539a410e44a57c059c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a213310d3b4fab0b95be341f25983b113ee1050448a7a786cd21c33437df3ce7,2026-09-12
A00000277,紅三四郎,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6f08f1e54c24fb3a0b660219d17bd600c44c529034bd3db0ba1483abc3befe0d,2026-09-12
A00000278,ウマ娘 プリティーダービー,,,,,TV,,,,,Se1d30fc44288e03014b2f149f3f773345d5526ec3b3fd3c209ed9b0aaf10cc71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d7004ddc9925388541662e8058a2cc5efe3f4a174d9c4cb5b4dac8ef510130b5,2026-09-12
A00000279,うまよん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::70d8c2cf5e9ab9ec02b38a7b4e8ebc8f5194df0261c9eeeb946445545d39aa29,2026-09-12
A00000280,くノ一ツバキの胸の内,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::197071ab0f195b5e1f648d30d24bdc26dc0cf0f040e1c03d91ba9c6a630e8f39,2026-09-12
A00000281,よふかしのうた,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3c4750d2cb205008403c8b72705301dd054ee4201c1c67000fb740dc6079924c,2026-09-12
A00000282,社畜さんは幼女幽霊に癒されたい。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7e54a6a126c521216aad07af3f385d0e788d2b7fdbd6e4a54a8c6a5f071e9503,2026-09-12
A00000283,グッバイ、ドン・グリーズ!,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::61455d7ea3d904656b46dd10677dbec16a7c66bdbb5494e72b9fa54019cb237a,2026-09-12
A00000284,魔都精兵のスレイブ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5a0bf9895515c3e4bf48a3793f16f402fb70a8a31eef4cf101a0095c269ecfdc,2026-09-12
A00000285,ちょこっとアニメ けものフレンズ3,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e6e01c1b5f49b914903b106fb6c0c83b789dbaf20b0941a8b40a15cd130aaea0,2026-09-12
A00000286,劇場版 呪術廻戦 0,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9073a2028d142459d27b9e0cd538bd848c97090d218dc20bda7616c2b3ec0c66,2026-09-12
A00000287,すずめの戸締まり,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d277bcd23d077fb888c7ffb57ee9346c2995dfac0c61c056ebd312dfeaf392ed,2026-09-12
A00000288,あやかしトライアングル,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4151a03e2406aa346c3a43c8ca494cd4591eeb71a5095467e4fcfdcb0353a0d1,2026-09-12
A00000289,リコリス・リコイル,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::94990f1087d608e368fbe79fe75e4721e1421038d6712f7bbc6e3322e1c74104,2026-09-12
A00000290,お隣の天使様にいつの間にか駄目人間にされていた件,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::7f0357cc0d77043075cdd3c62987feb452467e51ee6f53aa38323da2846fbf7d,2026-09-12
A00000291,理系が恋に落ちたので証明してみた。,,,,,TV,,,,,Sbe13e1e6340126234de6f595c04a081bcc2a924daf49b13700105dfaa0249149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::15591191ff109035b732cb8c794878e0b21b64452b05b4683fefe342e183fffb,2026-09-12
A00000292,コタローは1人暮らし,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b1b3a66e088f5738ae365aa3d07a5f3a152aa02d6ace4bc340d878bb20eff171,2026-09-12
A00000293,乙女ゲー世界はモブに厳しい世界です,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e42539b85fddcff03e53b152be953e6cd621e9b603dffc97c0ebe4d8845003f5,2026-09-12
A00000294,Extreme Hearts,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a41189cb91fb48a82b4d4b2182fc4b2b9668831945867fddb93def8eca2b8a9d,2026-09-12
A00000295,転生したら剣でした,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3f50080017f5442c1ed25685c9c3bd5c95bb702a316fc9146003b173c8d3dbba,2026-09-12
A00000296,忍の一時,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d1614483066ca25efc8c7d6ab918673cf36f5e7766d1bad4da757bedbdcf10e6,2026-09-12
A00000297,DEEMO サクラノオト -あなたの奏でた音が、今も響く-,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::fa2d90f3d5cfc1d55c62724a801b9bd6730cbb14a30811649bb228368d384cd3,2026-09-12
A00000298,不徳のギルド,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c68c096f8735e48412f30d5870ae000b8e4d773d43fe7bcc4a9b12bc89035f72,2026-09-12
A00000299,スパイ教室,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::272a22487336783692c68670e3f55ee4f74582c3322ed978752471f6ae3b5bec,2026-09-12
A00000300,ラグナクリムゾン,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8e142752226e30383029e76e366eec38bf32e9deb46946e3a28b71a652f947d6,2026-09-12
A00000301,4人はそれぞれウソをつく,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::13a5fad4411e824ed9a67ddfacd6cbff3e16d6373cc6c06954f6c0578e5132e6,2026-09-12
A00000302,魔法少女マジカルデストロイヤーズ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4ca6b82137e502551473feb45855f02c99b25d37bbe90ff32aea123fcd05d67e,2026-09-12
A00000303,NieR: Automata Ver1.1a,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::0a4a1996fade9109038278b487f202bd8b781702e5fe2d11ed71cacfbb7168a6,2026-09-12
A00000304,レベル1だけどユニークスキルで最強です,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8c508ae9ca1bc863bbcb4db0394d33828fbbf12e25ffe9f2643b01863eb850e4,2026-09-12
A00000305,Opus.COLORs,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::35779cb7ebebe7c91a29d720cf8ae407d314daee3b64d7100bebc495e88553a0,2026-09-12
A00000306,久保さんは僕を許さない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::09164c1dfd563942985cb14181ebec6bcf46152a5952f975b27935964e236465,2026-09-12
A00000307,パリピ孔明,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e8e8aecaee5a2b61f3aa538b120432e90a6209132d2feb513c656fdd0fd6e27d,2026-09-12
A00000308,デキる猫は今日も憂鬱,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::93cc24a300361dac4895a0451328933551d5073224713776129d39205924d09d,2026-09-12
A00000309,継母の連れ子が元カノだった,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::496358b6fc6cfc917070b326556e2513e120b6475ddd6fbef4adecc500ad3483,2026-09-12
A00000310,フルーツバスケット -prelude-,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-18,,,,,,,,,,,discovery-key::bbb5ca61f2ba8a4b367f469e03ddc93b88de68f44d993711488dee3e3956a631,2026-09-12
A00000311,君は放課後インソムニア,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5590df765fee0a9b1bd99306ce6f6e40ae66b5401cf71dab24b23a53ca32d19c,2026-09-12
A00000312,アオアシ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d1e67397b3f82b62ad95347f815c884a850af718cc4aa12ae5da6707f39fa248,2026-09-12
A00000313,【推しの子】,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::c50fd72a33849e2177049ce52f643e3a06ddecc6e6768071bd6e95fdb4c3e057,2026-09-12
A00000314,Engage Kiss,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::eab9e202ff618d5141ec99b9ba50f28073c9dec0b7c99474030bad61d3fb4ad4,2026-09-12
A00000315,異世界おじさん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::42e58d9dd26dfb4ebcd7518bea2690bdd0c977779d68f7a83d8bf56d666340dd,2026-09-12
A00000316,SHORT PEACE,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5e3a886702eabe3473c23539e1cc6649180cc68be0bfe73e4555e90ca8a13160,2026-09-12
A00000317,うまゆる,,,,,ONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::1c80e2f1568958fcafcdf36f01a117ee04455ad113446c764175349ea90addb6,2026-09-12
A00000318,ウマ娘 プリティーダービー ROAD TO THE TOP,,,,,ONA,2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::741883188c61ec7a22139f194d96518acba351bf7a3cd5f7b0facc648c908d7e,2026-09-12
A00000319,転生したら剣でしたII,,,,,TV,,,,,S44924166c749dc2a6f2ca1e7a82f2b55b11517227b11e4fd3d96b3dbc6adbc70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6321ea31abbf260cf78c3fd6c450574d539070dd6e1665ea749edc9d8df6d406,2026-09-12
A00000320,ウマ娘 シンデレラグレイ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::022720b08f6b09085a2336add07db1ca73e59e6624dc7c1229e33fd10d763dd5,2026-09-12
A00000321,らくだい魔女 フウカと闇の魔女,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::11b2f72bcb42259204d72ff1a6a6d766ae85c70c59011381ab8eb35c83033f9b,2026-09-12
A00000322,氷属性男子とクールな同僚女子,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::ef48be1bd6b87a534f39de6b3fd58b55fc86508c72e635e8448624c09d93a133,2026-09-12
A00000323,BLUE GIANT,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3c93115acf5216e36849f59a82d7d317b319c9c6cc5b9da9f94f75895a7c7db7,2026-09-12
A00000324,むさしの!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::58568db452a083831cc613ce9e29ec8f84a4b42a9d324c491b9e403487064274,2026-09-12
A00000325,アキバ冥途戦争,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2ea7209ed6fb90215d6aa18eddd53f7293b0483649a0f4389301d9eb44cb1b3e,2026-09-12
A00000326,あさがおと加瀬さん。,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::95d67ad46c18b7ba72905af5b03aae3a867d1e37c1245561be37936a2abf8231,2026-09-12
A00000327,トモちゃんは女の子!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d835ea949271318929413ef7b7f2f59d69b63d3c970e65196333b16a2d30775b,2026-09-12
A00000328,HIGHSPEED Étoile,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f78ba20fabda7df1af2db43bc37911cf69f37e8266114fdaaac15f6bdfcf46ee,2026-09-12
A00000329,ある朝ダミーヘッドマイクになっていた俺クンの人生,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::1be48d3d092d6001eeb26585c82fb745a002766f1ce81cb08d82809a82de8184,2026-09-12
A00000330,ナナマル サンバツ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4debf26cd04dc1c998276914682571d4f2ee590d3ab446c54db7f49654b0b914,2026-09-12
A00000331,神は遊戯に飢えている。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::f9eb84bce45ea3540362d661e5eed648108629ae4833003218e1b6ebd8ccff23,2026-09-12
A00000332,BLEACH,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2cde8d18812e77ae6c37f92a9b86f1414cf1616d37809947481eec5d8ab92951,2026-09-12
A00000333,浦和の調ちゃん,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2ca397bb325a58947bff7eab2c5b3ae973938a0031c6956d90bfe310a597dd9e,2026-09-12
A00000334,後宮の烏,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::1431db3ea32d11cbc871d2f5a9a3aa669e5b0092be4abf4bd1a057d8cbad3612,2026-09-12
A00000335,妖狐×僕SS,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::79a111fcbc6a2d0991d29726aea6fc789366570ab08239a1bdae6a46337172a5,2026-09-12
A00000336,いつだって僕らの恋は10センチだった。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::92d418b695048fa599c9c6c57bb9690194b6ad7cc95f3350fee0e41e8bc059a3,2026-09-12
A00000337,転生王女と天才令嬢の魔法革命,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::b4a16d331d169648c862de3e4265bb0a979e032c0c802bd1bd472cfd0a8d10f0,2026-09-12
A00000338,異世界でチート能力を手にした俺は、現実世界をも無双する~レベルアップは人生を変えた~,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2988f711bcaef12b67008dc622ef8c266a12c81e36fba04f46e4bd633a384cf3,2026-09-12
A00000339,劇場版 少女☆歌劇 レヴュースタァライト,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-04,,,,,,,,,,,discovery-key::a17bd0e4cb47cc6281a3be9004004b1f46400e46fbbb59ef4d043f5bb4937c2f,2026-09-12
A00000340,女神のカフェテラス,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bda4e238c4647a501d0ead930f58d36b7c00b755a9551dad12fc39bf730fa933,2026-09-12
A00000341,劇場版 転生したらスライムだった件 紅蓮の絆編,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::4911fe0c1e33fbc22b5ab75efe146a19592c438a9a8b6198acd4fd8b8427abbf,2026-09-12
A00000342,経験済みなキミと、経験ゼロなオレが、お付き合いする話。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::9b2fc15435a8ecb1a01bfdff18189e36b3b6181a4afc9cebb333bccafbb525be,2026-09-12
A00000343,夫婦以上、恋人未満。,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::28dbbd64404b7810630247e90a8cec71a0456c7522b935cac2867001fc0e8c65,2026-09-12
A00000344,勇者パーティーを追放されたビーストテイマー、最強種の猫耳少女と出会う,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e331223ce67dc2e1660d3e2d5bd5fdb2584ce1610065eb3c3c37cd243bfd6795,2026-09-12
A00000345,令和のデ・ジ・キャラット,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::bbf42a6a0a4627f0eb09d48ba92dc2586645f4c31aec020bf424e69da6287dea,2026-09-12
A00000346,異世界のんびり農家,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::966b3dc5ad1df9f2995beb3b2494e6fa184124346f5c165115c5d0bafd26db23,2026-09-12
A00000347,お兄ちゃんはおしまい!,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::70d9dcc835a0a923b3ed2f5623219eb100f8afc95a1e238e7f44ffed707fa82d,2026-09-12
A00000348,The Legend of Heroes 閃の軌跡 Northern War,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2f2555068441303e836ef7b8ff492d70bb2a2ff14d137e66a50c130fe758fc5c,2026-09-12
A00000349,テルマエ・ロマエ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::5960b0d76fdc6bd8a08669ac7cf78d44798b35b5d219afc56e1e283860914238,2026-09-12
A00000350,アークナイツ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::d54f21f1d741c77c962050461981f64547989c6819b4d2226e0628c1715a22bd,2026-09-12
A00000351,夜のクラゲは泳げない,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::2ffd7b0472fb51eb4b7bc1845853ff0cd14c89d9d1c470cb39950014ce879dca,2026-09-12
A00000352,アオのハコ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::fc8de0afd09e1d44b91b67621ea0065e552716ced07069d31f218d4b0a53d3b0,2026-09-12
A00000353,もめんたりー・リリィ,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::cbe5134ed1ff7162bd84ca0520a02f175c4d211a095a6cbf98029c80e73a1e30,2026-09-12
A00000354,劇場版 忍たま乱太郎 ドクタケ忍者隊最強の軍師,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::8896b5e73d61990239304632bf9f79822931fefe7aa8b91a6ed086d18ca44832,2026-09-12
A00000355,劇場版プロジェクトセカイ 壊れたセカイと歌えないミク,,,,,MOVIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::be034c2a1861b236634c827bbe5af7351c289b2b9fd509cbba9f73e90e5a1245,2026-09-12
A00000356,魔法使いの約束,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::6d699bed32746717304b41707e98c2985659e61f45bc5a5a3123e7f9a897baee,2026-09-12
A00000357,正反対な君と僕,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::a58adb51d7afac08fe2924a2994d6b8fd8beb8921d1145ee370048ebf69c87a3,2026-09-12
A00000358,氷の城壁,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::3c2482a066290fc977938130f250dd1f572cf0378dca0ee1e042fe5c87377453,2026-09-12
A00000359,ワールド イズ ダンシング,,,,,TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,discovery-key::e58090a47cd10f0adb047a05d7c56acf6c27c313695564b29ac1e9dd882d0b11,2026-09-12
